Date	0-10	15-10	30-10	45-10	60-10	75-10	90-10	105-10	120-10	135-10	150-10	165-10	180-10	195-10	210-10	225-10	240-10	255-10	270-10	285-10	300-10	315-10	330-10	345-10	0-20	15-20	30-20	45-20	60-20	75-20	90-20	105-20	120-20	135-20	150-20	165-20	180-20	195-20	210-20	225-20	240-20	255-20	270-20	285-20	300-20	315-20	330-20	345-20	0-30	15-30	30-30	45-30	60-30	75-30	90-30	105-30	120-30	135-30	150-30	165-30	180-30	195-30	210-30	225-30	240-30	255-30	270-30	285-30	300-30	315-30	330-30	345-30
01-00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
01-01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
01-02	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
01-03	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
01-04	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
01-05	5.8977	7.6514	10.8873	14.7832	18.6892	22.0887	24.6197	26.0348	26.2139	25.1422	22.9082	19.7319	15.9293	11.9861	8.5148	6.2412	5.6641	5.6641	5.6643	5.6645	5.6650	5.6655	5.6662	5.6667	5.7695	6.2428	12.0204	20.3330	28.6449	35.6669	40.7493	43.5470	43.8980	41.7828	37.3198	30.7960	22.7687	14.3021	7.4945	5.7643	5.7641	5.7642	5.7645	5.7652	5.7661	5.7672	5.7684	5.7695	5.7769	5.7769	12.8423	25.5192	37.8789	48.0466	55.2979	59.2595	59.7535	56.7583	50.4068	41.0087	29.1616	16.2959	6.5913	5.7697	5.7693	5.7694	5.7699	5.7709	5.7723	5.7738	5.7756	5.7769
01-06	79.1252	95.4070	112.3203	128.3765	142.2964	153.0871	160.0466	162.7506	161.0401	155.0169	145.0457	131.7661	116.1065	99.2853	82.7554	68.0278	56.3429	48.3117	43.8514	42.2078	43.1115	46.8778	54.0625	64.9605	60.0472	90.4393	123.7742	155.3155	182.1950	202.6986	215.7757	220.8254	217.6257	206.3194	187.4224	161.8769	131.2249	98.0327	66.5942	43.4595	34.8223	34.2316	34.2316	34.2316	34.2316	34.2316	34.3200	39.5319	43.5320	82.9993	131.5667	177.3118	215.6375	244.5197	262.8181	269.8609	265.3933	249.5817	223.0091	186.7020	142.4212	93.9662	51.1295	34.9557	34.7767	34.7767	34.7767	34.7768	34.7768	34.7768	34.7768	34.7768
01-07	198.5740	216.4510	233.5166	248.6472	260.9075	269.5751	274.1596	274.4067	270.3041	262.0800	250.2005	235.3608	218.4736	200.6407	183.1026	167.1459	153.9698	144.5462	139.5298	139.2448	143.7117	152.6471	165.4365	181.1400	181.7315	217.1809	250.5252	279.6286	302.9067	319.2137	327.7890	328.2433	320.5594	305.0915	282.5632	254.0764	221.1589	185.8739	150.9503	119.6999	95.3035	79.5292	72.0450	71.5845	78.0800	92.7980	116.3020	146.9916	159.7815	212.0559	260.6930	302.5413	335.6566	358.6963	370.7627	371.3928	360.5694	338.7197	306.7030	265.8127	217.9055	165.9428	115.2973	75.1843	56.7032	54.9104	54.9104	54.9104	54.9104	55.8903	71.1250	109.5688
01-08	338.5944	354.4845	369.0399	381.3429	390.6423	396.3880	398.2460	396.1102	390.1045	380.5798	368.1012	353.4316	337.4976	321.3511	306.1101	292.8804	282.6614	276.2487	274.1517	276.5389	283.2208	293.6690	307.0715	322.4172	328.4431	359.8255	388.1749	411.8651	429.6225	440.5313	444.0451	439.9915	428.5764	410.3782	386.3395	357.7569	326.2756	293.8753	262.8380	235.6032	214.4684	201.2125	196.8745	201.7745	215.5663	237.1683	264.7537	295.9945	310.1116	356.4732	397.7909	431.9617	457.3893	472.9372	477.9289	472.1547	455.8725	429.8030	395.1199	353.4497	306.9253	258.3495	211.4683	170.9038	140.9726	123.6578	118.3159	124.1845	142.2231	173.0191	214.2417	261.4701
01-09	477.2353	490.9252	502.8419	512.2326	518.5178	521.3159	520.4593	515.9999	508.2076	497.5598	484.7198	470.5083	455.8615	441.7778	429.2516	419.1988	412.3765	409.3106	410.2411	415.0957	423.4984	434.8080	448.1837	462.6618	473.1944	500.1082	523.3133	541.4633	553.5461	558.9066	557.2605	548.6982	533.6829	513.0411	487.9431	459.8757	430.5988	402.0809	376.3929	355.5466	341.2788	334.8303	336.7752	346.9444	364.4454	387.7838	415.0638	444.2165	458.0317	497.6495	531.4883	557.7707	575.1832	582.8855	580.5165	568.1942	546.5137	516.5430	479.8114	438.3022	394.4515	351.1480	311.6648	279.3806	257.2442	247.2430	250.2250	265.9597	293.0915	329.1381	370.8638	414.8714
01-10	591.9036	601.8987	609.8302	615.1934	617.6519	617.0525	613.4334	607.0214	598.2219	587.5983	575.8427	563.7376	552.1083	541.7669	533.4535	527.7747	525.1525	525.7835	529.6214	536.3801	545.5615	556.4997	568.4187	580.4922	593.4547	613.0647	628.5378	638.9564	643.7186	642.5538	635.5312	623.0569	605.8612	584.9744	561.6899	537.5095	514.0694	493.0390	475.9957	464.2779	458.8400	460.1364	468.0618	481.9647	500.7288	522.9041	546.8559	570.9069	581.2839	610.1023	632.7140	647.8793	654.7941	653.1016	642.8961	624.7195	599.5529	568.7976	534.2451	498.0319	462.5692	430.4255	404.1356	385.9303	377.4363	379.4376	391.7572	413.2808	442.1214	475.8908	512.0009	547.9094
01-11	616.4761	620.7223	623.1241	623.5278	621.9083	618.3699	613.1414	606.5626	599.0662	591.1516	583.3550	576.2134	570.2265	565.8199	563.3108	562.8817	564.5644	568.2375	573.6363	580.3754	587.9790	595.9190	603.6525	610.6594	620.2162	628.5439	633.2420	634.0288	630.8596	623.9281	613.6583	600.6857	585.8310	570.0592	554.4278	540.0215	527.8750	518.8899	513.7515	512.8607	516.2898	523.7753	534.7436	548.3715	563.6635	579.5389	594.9122	608.7673	609.9856	622.2272	629.1180	630.2720	625.6304	615.4606	600.3498	581.1848	559.1252	535.5597	512.0451	490.2202	471.6947	457.9087	449.9837	448.5870	453.8435	465.3177	482.0691	502.7696	525.8515	549.6566	572.5654	593.0975
01-12	643.7739	642.7490	640.0592	635.8807	630.4879	624.2375	617.5474	610.8696	604.6616	599.3541	595.3195	592.8441	592.1051	593.1563	595.9233	600.2094	605.7111	612.0429	618.7649	625.4164	631.5472	636.7473	640.6729	643.0669	649.3229	647.3670	642.0795	633.8509	623.2016	610.8143	597.4987	584.1464	571.6741	560.9618	552.7847	547.7481	546.2320	548.3547	553.9591	562.6279	573.7230	586.4420	599.8870	613.1318	625.2885	635.5611	643.2921	647.9958	640.2311	637.2706	629.4898	617.3560	601.6049	583.2116	563.3485	543.3267	524.5228	508.2856	495.8295	488.1206	485.7765	488.9931	497.5200	510.6882	527.4833	546.6515	566.8153	586.5837	604.6472	619.8532	631.2627	638.1906
01-13	617.6235	611.3599	603.9140	595.7800	587.5045	579.6532	572.7708	567.3421	563.7545	562.2670	562.9878	565.8656	570.6931	577.1249	584.7054	592.9048	601.1583	608.9067	615.6327	620.8932	624.1519	625.4645	624.8558	622.2574	621.4854	609.1550	594.4359	578.2754	561.7425	545.9655	532.0573	521.0309	513.7128	510.6650	512.1256	517.9851	527.7949	540.8148	556.0850	572.5117	588.9553	604.3111	617.5777	627.3104	633.4819	636.0472	634.8535	629.9751	611.2208	593.0430	571.2485	547.1904	522.4252	498.6360	477.5258	460.6882	449.4557	444.7522	446.9763	455.9490	470.9350	490.7341	513.8211	538.5012	563.0540	585.8529	605.4550	620.6169	629.7296	633.4885	631.7390	624.5020
01-14	557.4263	546.4106	534.8261	523.4565	513.0895	504.4595	498.1909	494.7448	494.3780	497.1184	502.7623	510.8940	520.9225	532.1334	543.7445	554.9650	565.0468	573.3320	579.2882	582.5383	582.8784	580.2877	574.9295	567.1430	558.1526	536.3845	513.3144	490.4815	469.4837	451.8652	438.9823	431.8653	431.0993	436.7498	448.3546	464.9809	485.3358	507.9033	531.0818	553.3034	573.1306	589.3301	600.9249	607.2329	607.8892	602.8580	592.4331	577.2275	545.9517	513.7409	479.3181	444.9262	412.9867	385.9412	366.0180	354.9547	353.7501	362.5185	380.4727	406.0364	437.0704	471.1520	505.8256	538.7830	567.9761	591.6908	608.5057	616.8676	617.8080	611.2812	596.2143	573.9847
01-15	503.1333	486.4547	469.9330	454.7170	441.9025	432.4410	427.0538	426.1589	429.8266	437.7722	449.3860	463.7956	479.9501	496.7098	512.9325	527.5488	539.6239	548.4035	553.3498	554.1635	550.7958	543.4512	532.5775	518.8484	498.7496	465.5874	432.3277	401.3060	374.8736	355.1740	343.8868	342.0015	349.6871	366.2687	390.3164	419.8370	452.5279	486.0191	518.0598	546.6378	570.0551	586.9792	596.4759	598.0323	591.5665	577.4295	556.3968	529.6506	482.2326	432.8486	382.6596	335.2425	294.4635	263.9716	246.5288	243.6167	255.4688	281.1131	318.2790	363.5931	413.1909	463.3310	510.7099	552.5394	586.5492	610.9927	624.6609	626.8944	617.5902	597.2012	566.7302	527.7191
01-16	353.8585	335.0913	317.3306	301.8632	289.8559	282.2414	279.6219	282.2069	289.7911	301.7758	317.2302	334.9880	353.7611	372.2494	389.2311	403.6326	414.5752	421.4109	423.7392	421.4274	414.6088	403.6840	389.3001	372.3345	342.4593	304.8254	268.6899	236.8945	212.1214	196.4448	191.0670	196.3616	211.9637	236.6824	268.4528	304.5939	342.2567	378.7830	411.8693	439.6143	460.5177	473.4995	477.9060	473.5195	460.5620	439.6905	411.9856	378.9436	322.1181	265.7434	211.2390	164.0385	129.2708	109.2655	102.9723	109.1876	129.0712	163.7106	210.8415	265.3554	321.7947	375.7659	424.0014	464.0288	493.9690	512.4764	518.7402	512.4922	494.0109	464.1158	424.1548	376.0030
01-17	218.1551	197.7053	179.3412	164.4418	154.0900	148.9814	149.4310	155.4118	166.5511	182.0902	200.8909	221.5407	242.5204	262.3645	279.7732	293.6731	303.2488	307.9576	307.5385	302.0151	291.6958	277.1690	259.2926	239.1780	198.3915	157.7680	122.1889	95.3062	78.7761	71.6503	72.2615	80.7826	98.9584	127.4006	164.0581	205.1192	246.6205	285.3076	318.7335	345.0962	363.1027	371.9117	371.1223	360.7727	341.3410	313.7424	279.3466	240.0435	173.0008	114.7851	71.6065	56.9069	56.9324	56.9485	56.9541	56.9488	57.6855	77.0456	123.4978	182.8830	243.9664	300.2674	348.2498	385.7152	411.1444	423.5401	422.4223	407.8404	380.3699	341.0974	291.6341	234.3192
01-18	77.4419	63.7060	53.2688	46.5043	43.0313	42.1886	43.7169	48.0221	55.7568	67.1343	81.5734	97.8369	114.4107	129.8404	142.9095	152.6954	158.5667	160.1665	157.4002	150.4327	139.6934	125.8893	110.0204	93.3735	58.7797	39.7247	36.7417	36.7573	36.7679	36.7734	36.7729	36.7667	36.7551	43.6037	66.0534	96.9435	129.6815	159.9176	185.0760	203.6255	214.6416	217.6255	212.4485	199.3415	178.9117	152.2182	121.0056	88.2229	43.3634	37.0754	37.1041	37.1232	37.1232	37.1232	37.1232	37.1232	37.1220	37.0999	51.3483	93.3311	141.1401	184.8291	220.5789	246.6477	262.0366	266.1896	258.9615	240.6196	211.8386	173.7645	128.4710	80.7893
01-19	3.3581	3.3601	3.3617	3.3629	3.3637	3.3639	3.3635	3.3626	3.3613	3.5295	4.8512	7.0016	9.4651	11.8523	13.8575	15.2662	15.9468	15.8403	14.9557	13.3706	11.2374	8.7935	6.3686	4.3666	3.4124	3.4162	3.4175	3.4175	3.4175	3.4175	3.4175	3.4175	3.4175	3.4150	4.2299	8.4370	13.7504	18.8161	22.9458	25.7802	27.1315	26.9203	25.1591	21.9537	17.5286	12.3077	7.1067	3.6236	3.3885	3.3906	3.3906	3.3906	3.3906	3.3906	3.3906	3.3906	3.3906	3.3906	3.7468	9.6712	17.7743	25.2735	31.2364	35.2741	37.1865	36.8866	34.3888	29.8099	23.3873	15.5964	7.6477	3.3835
01-20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
01-21	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
01-22	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
01-23	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
02-00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
02-01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
02-02	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
02-03	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
02-04	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
02-05	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
02-06	32.9809	42.4216	52.6809	62.5329	70.9706	77.2550	80.9005	81.6483	79.4482	74.4573	67.0489	57.8386	47.7073	37.7899	29.3542	23.5617	20.7711	19.7305	19.5729	19.4582	19.6146	19.9201	21.2798	25.6050	26.2873	43.6902	64.5447	84.4994	101.2026	113.3907	120.3665	121.7832	117.5747	107.9471	93.4155	74.9395	54.2870	34.7819	22.4627	19.7191	19.7191	19.7191	19.7191	19.7191	19.7191	19.7191	19.7191	19.7191	21.1640	43.7670	74.6920	103.8465	127.7150	144.8924	154.6566	156.6336	150.7494	137.2291	116.6131	89.9108	59.3780	31.2959	19.9308	19.7733	19.7733	19.7733	19.7733	19.7733	19.7733	19.7733	19.7733	19.7733
02-07	164.8274	183.9639	201.7958	217.1163	228.9651	236.6433	239.7163	238.0144	231.6321	220.9287	206.5288	189.3207	170.4461	151.2593	133.2232	117.7258	105.8563	98.2736	95.2471	96.8483	103.0699	113.7382	128.3101	145.7860	156.3418	194.0037	228.6380	257.9242	280.2823	294.6458	300.3686	297.1993	285.2774	265.1359	237.7181	204.4521	167.4414	129.7972	95.8344	70.3493	56.3829	51.2950	50.0307	50.3816	52.9924	63.9102	86.6615	119.0396	143.5133	198.5925	248.6849	290.4436	322.0093	342.1719	350.1833	345.7480	329.0312	300.6539	261.6890	213.7848	159.7913	105.7018	64.3884	50.3868	50.0263	50.0263	50.0263	50.0263	50.0263	50.0263	54.6384	90.5843
02-08	290.7667	307.5626	322.3929	334.3511	342.7363	347.0705	347.1118	342.8581	334.5489	322.6576	307.8815	291.1225	273.4562	256.0818	240.2452	227.1339	217.7587	212.8502	212.7919	217.5905	226.8746	239.9203	255.7198	273.0847	289.8048	322.6581	351.2348	374.0076	389.8431	397.9859	398.0584	390.0595	374.3654	351.7269	323.2701	290.5135	255.4054	220.3603	188.1796	161.6843	143.0795	133.5135	133.3316	142.5884	161.0056	187.4050	219.5612	254.6318	281.4137	329.4759	370.7056	403.2290	425.6927	437.1976	437.2944	425.9854	403.7222	371.4019	330.3692	282.4860	230.3960	178.1201	131.5939	97.5140	79.3628	73.0527	72.4860	77.6654	95.7432	129.9636	176.7346	229.1664
02-09	456.0789	471.1413	483.6356	492.7981	498.0817	499.1765	496.0192	488.7958	477.9343	464.0903	448.1217	431.0525	414.0217	398.2158	384.7846	374.7429	368.8730	367.6418	371.1491	379.1158	390.9143	405.6381	422.1932	439.3987	462.2785	491.6308	515.7338	533.2771	543.3432	545.4196	539.4050	525.6083	504.7446	477.9251	446.6419	412.7477	378.4185	346.0771	318.2318	297.2109	284.8459	282.2303	289.6030	306.3217	330.9159	361.2694	394.9191	429.3638	457.3857	500.2257	535.0743	560.2693	574.6637	577.6233	569.0257	549.2581	519.2143	480.2926	434.4017	383.9976	332.1752	282.7512	240.0605	208.1426	189.6724	185.7211	196.5222	221.6576	259.2910	305.8913	357.0922	408.7475
02-10	564.4569	575.0496	582.8255	587.3037	588.2116	585.4948	579.3195	570.0656	558.3099	544.8004	530.4184	516.1300	502.9259	491.7507	483.4270	478.5828	477.5894	480.5241	487.1622	496.9991	509.3015	523.1756	537.6429	551.7141	576.6879	597.3013	612.3420	620.9693	622.7115	617.4778	605.5566	587.6106	564.6603	538.0574	509.4447	480.6939	453.8129	430.8115	413.5208	403.3896	401.2959	407.4271	421.2509	441.5897	466.7795	494.8718	523.8310	551.6948	575.4060	605.4639	627.2730	639.7366	642.2478	634.6920	617.4448	591.3682	557.8030	518.5571	475.8890	432.4807	391.3744	355.8013	328.8394	312.9590	309.6461	319.2239	340.8105	372.4019	411.1592	453.8640	497.3351	538.6803
02-11	661.2562	666.2402	668.3971	667.5920	663.8759	657.4834	648.8212	638.4470	627.0403	615.3630	604.2130	594.3691	586.5339	581.2772	578.9873	579.8345	583.7567	590.4636	599.4642	610.1104	621.6498	633.2850	644.2297	653.7595	677.0789	686.4088	690.3016	688.7516	681.8774	669.7144	652.7537	632.3233	609.7014	586.3593	563.8853	543.8816	527.8439	517.0218	512.2864	514.0270	522.1027	535.8593	554.2092	575.7521	598.9154	622.0846	643.7175	662.4331	677.6151	691.1749	696.7022	694.4495	684.5804	666.8680	641.9993	611.8662	578.2542	543.2718	509.2714	478.7241	454.0281	437.2548	429.8788	432.5678	445.0834	466.3146	494.4389	527.1735	562.0472	596.6224	628.6519	656.1812
02-12	665.6850	664.7291	661.3228	655.6836	648.1747	639.2844	629.5991	619.7691	610.4667	602.3402	595.9670	591.8064	590.1625	591.1572	594.7180	600.5857	608.3359	617.4158	627.1882	636.9795	646.1279	654.0259	660.1578	664.1284	681.1573	679.4426	673.0775	662.0599	647.3109	629.7601	610.5243	590.8679	572.1343	555.6559	542.6516	534.1187	530.7291	532.7569	540.0440	552.0182	567.7572	586.0834	605.6745	625.1719	643.2744	658.8164	670.8285	678.3363	681.9756	679.4160	669.8128	653.6444	631.9496	605.9984	577.3705	547.8977	519.5805	494.4713	474.5105	461.3329	456.0653	459.1741	470.3967	488.7774	512.7967	540.5635	570.0198	599.1169	625.9521	648.8624	666.4912	677.7970
